U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,15,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,14,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,13,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,12,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
U,14,11,14,0,0,1
